id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6NDYzNTk=,46359,ismail-israilov-46359,Ismail Israilov,Berti,,177.8,,,,,"
Russia
"
RmlnaHRlck5vZGU6NDc1MjM=,47523,heinrich-caceres-47523,Heinrich Caceres,Enrique Coorseen,,180.0,,,,,"Asuncion, Paraguay"
RmlnaHRlck5vZGU6NDc1Njk=,47569,jamie-cox-47569,Jamie Cox,James Russan,1986-08-24,180.0,,,,,"
Swindon, Wiltshire, United Kingdom
"
RmlnaHRlck5vZGU6NDc1NzQ=,47574,danny-christie-47574,Danny Christie,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDc2MTg=,47618,connor-mckenna-47618,Connor McKenna,The Irish Warrior,,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDc2OTY=,47696,buakaw-banchamek-47696,Buakaw Banchamek,,1982-05-08,174.0,,,,,"
Surin, Thailand
"
RmlnaHRlck5vZGU6NDc5NDM=,47943,jelle-zeegers-47943,Jelle Zeegers,Barbarious,,167.6,68.0,,,,Netherlands
RmlnaHRlck5vZGU6NDcwMzQ=,47034,chaz-wasserman-47034,Chaz Wasserman,Bad News,1987-01-23,187.0,,,,,"
South Africa
"
RmlnaHRlck5vZGU6NDcxMjQ=,47124,rob-cunningham-47124,Rob Cunningham,The Beast,1989-11-05,193.0,80.0,,,,"
Scotland
"
RmlnaHRlck5vZGU6NDcxMjU=,47125,john-hick-47125,John Hick,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDcxMjY=,47126,ellis-shepherd-47126,Ellis Shepherd,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDcxMjc=,47127,chas-symonds-47127,Chas Symonds,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDcyOTg=,47298,henry-williams-47298,Henry Williams,,1994-09-12,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDcyOTk=,47299,alex-tierney-47299,Alex Tierney,,,,,,,,United States
RmlnaHRlck5vZGU6NDczMTM=,47313,andrea-bicchi-47313,Andrea Bicchi,Italian Thunder,1996-09-13,178.0,,,,,"
Italy
"
RmlnaHRlck5vZGU6NDczMTY=,47316,eric-dodson-47316,Eric Dodson,,,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDczODM=,47383,jordan-weeks-47383,Jordan Weeks,,1991-11-29,188.0,,,,,"
Lexington, South Carolina, United States
"
RmlnaHRlck5vZGU6NDg0MzM=,48433,chaloemporn-sawatsuk-48433,Chaloemporn Sawatsuk,Chaloemporn Singwancha,1988-08-30,168.0,66.1,,,,"
Nakhon Sawan, Thailand
"
RmlnaHRlck5vZGU6NDg0NDA=,48440,tai-emery-48440,Tai Emery,,1987-01-03,163.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDg0ODI=,48482,dakota-highpine-48482,Dakota Highpine,,,178.0,72.8,,,,"
N/A
"
RmlnaHRlck5vZGU6NDg1Nzc=,48577,aaron-sutterfield-48577,Aaron Sutterfield,The Joker,1994-12-13,193.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDg1Nzg=,48578,dennis-labruzza-48578,Dennis LaBruzza,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDg1Nzk=,48579,duke-sensley-48579,Duke Sensley,The Nuke,1995-07-02,193.0,80.0,,,,"
United States
"
RmlnaHRlck5vZGU6NDg1ODA=,48580,blake-lacaze-48580,Blake LaCaze,Anthony LaCaze,1995-07-14,198.0,80.3,,,,N/A
RmlnaHRlck5vZGU6NDg2ODk=,48689,cory-madden-48689,Cory Madden,Guns,,,,,,,
RmlnaHRlck5vZGU6NDg3Njg=,48768,nermin-hajdarpasic-48768,Nermin Hajdarpasic,,,198.1,,,,,Sweden
RmlnaHRlck5vZGU6NDg3Njk=,48769,diamond-long-48769,Diamond Long,In The Rough,1991-04-23,160.0,66.5,,,,"
United States
"
RmlnaHRlck5vZGU6NDg4ODU=,48885,will-worley-48885,Will Worley,The Wolverine,1993-09-11,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDg4ODc=,48887,roderick-stewart-48887,Roderick Stewart,Icewater,,185.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDg5MjY=,48926,gabriel-freyre-48926,Gabriel Freyre,Warrior of God,1992-06-03,173.0,,,,,"
Tampa, Florida, United States
"
RmlnaHRlck5vZGU6NDg5MzY=,48936,keegan-vandermeer-48936,Keegan Vandermeer,,,193.0,,,,,"
Cedar City, Utah
"
RmlnaHRlck5vZGU6NDg5Mzc=,48937,zeb-vincent-48937,Zeb Vincent,CWB,1995-03-22,183.0,,,,,United States
RmlnaHRlck5vZGU6NDg5Mzk=,48939,khortni-kamyron-48939,Khortni Kamyron,The Head Hunter,1985-09-29,165.0,,,,,"
Oklahoma
"
RmlnaHRlck5vZGU6NDg5NDY=,48946,evgeny-kurdanov-48946,Evgeny Kurdanov,The Sailor,,171.0,,,,,"
Sevastopol, Russia
"
RmlnaHRlck5vZGU6NDgwNDA=,48040,brandon-johnson-48040,Brandon Johnson,BossHogg,1979-01-24,183.0,77.0,,,,"
United States
"
RmlnaHRlck5vZGU6NDgxOTI=,48192,ronnie-forney-48192,Ronnie Forney,Reckless,1993-11-23,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDgzMTc=,48317,jeremy-sauceda-48317,Jeremy Sauceda,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDgzOTQ=,48394,cody-beierle-48394,Cody Beierle,BearKiller,,188.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDgzOTc=,48397,nekah-dmitriyeva-48397,Nekah Dmitriyeva,Russian Bomb,,163.0,,,,,"Opochka, Russia"
RmlnaHRlck5vZGU6NDgzOTk=,48399,koda-greenwood-48399,Koda Greenwood,The Gladiator,1994-12-15,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDk0NDE=,49441,bryan-mcdowell-49441,Bryan McDowell,The Iceman,1995-01-22,191.0,,,,,"
Maysville, Kentucky, United States
"
RmlnaHRlck5vZGU6NDk1Mzc=,49537,cody-beck-49537,Cody Beck,Nasty Native,1993-12-08,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDk1ODk=,49589,ruel-panales-49589,Ruel Panales,Bagsik,1996-12-07,165.1,67.0,,,,Philippines
RmlnaHRlck5vZGU6NDk2NzQ=,49674,blake-davis-49674,Blake Davis,BAD,1994-12-16,196.0,,,,,"
Cooper City, Florida, USA
"
RmlnaHRlck5vZGU6NDk2NzU=,49675,rene-rodriguez-49675,Rene Rodriguez,White Boy,,180.0,72.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NDk2NzY=,49676,gee-perez-49676,Gee Perez,The Cutman,,170.0,72.0,,,,N/A
RmlnaHRlck5vZGU6NDk2ODI=,49682,lewis-keen-49682,Lewis Keen,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDk2ODQ=,49684,jay-kerr-49684,Jay Kerr,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDk2ODU=,49685,darren-godfrey-49685,Darren Godfrey,The Tarantula,,,,,,,"
England
"
RmlnaHRlck5vZGU6NDk2ODg=,49688,chisakan-ariphipat-49688,Chisakan Ariphipat,Po Denman,1997-01-23,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDk2OTI=,49692,gustaf-cedermalm-49692,Gustaf Cedermalm,Forehead Forward,1986-01-18,179.0,,,,,"
Sweden
"
RmlnaHRlck5vZGU6NDk2OTQ=,49694,krisana-sirsang-49694,Krisana Sirsang,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDk2OTY=,49696,joemil-miado-49696,Joemil Miado,,,,,,,,"
Philippines
"
RmlnaHRlck5vZGU6NDk3MjU=,49725,matt-russo-49725,Matt Russo,Rambo,,173.0,70.1,,,,"
N/A
"
RmlnaHRlck5vZGU6NDk3Mjc=,49727,jeremiah-potts-49727,Jeremiah Potts,2Swift,,170.0,70.1,,,,"
United States
"
RmlnaHRlck5vZGU6NDk3ODc=,49787,leandro-martins-oliveira-49787,Leandro Martins Oliveira,,1986-09-24,180.0,,,,,"
Brazil
"
RmlnaHRlck5vZGU6NDk5MzA=,49930,marian-iovita-49930,Marian Iovita,Il Padrino,,185.0,,,,,Italy
RmlnaHRlck5vZGU6NDk5NzM=,49973,oleg-magkeev-49973,Oleg Magkeev,,1995-08-11,190.0,,,,,Russia
RmlnaHRlck5vZGU6NDkwMA==,4900,fernando-gonzalez-4900,Fernando Gonzalez,The Menifee Maniac,1983-09-15,172.7,68.0,,,,United States
RmlnaHRlck5vZGU6NDkwMjg=,49028,darren-hendry-49028,Darren Hendry,,,183.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDkwMjk=,49029,anthony-holmes-49029,Anthony Holmes,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NDkwMzA=,49030,tom-scott-49030,Tom Scott,KONG,,183.0,,,,,Blackpool
RmlnaHRlck5vZGU6NDkwMzE=,49031,john-ferguson-49031,John Ferguson,Big Bad,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDkwMzM=,49033,tommy-strydom-49033,Tommy Strydom,,1986-01-14,,,,,,"
South Africa
"
RmlnaHRlck5vZGU6NDkwMzQ=,49034,shane-stapp-49034,Shane Stapp,,,,,,,,
RmlnaHRlck5vZGU6NDkyNDg=,49248,chris-cornelius-49248,Chris Cornelius,,1983-01-30,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDkyNDk=,49249,jafar-fortt-49249,Ja'Far Fortt,Knox,1990-06-19,180.0,,,,,"Florida, United States"
RmlnaHRlck5vZGU6NDkyNjk=,49269,saenchai-saenpong-49269,Saenchai Saenpong,King Star,1980-07-30,166.0,,,,,"
Mahasarakham, Thailand
"
RmlnaHRlck5vZGU6NDkzNDY=,49346,lee-browne-49346,Lee Browne,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDkzNDc=,49347,nathan-owens-49347,Nathan Owens,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDkzNDg=,49348,anthony-faulkner-49348,Anthony Faulkner,AGI,,,,,,,"
England
"
RmlnaHRlck5vZGU6NDkzNTA=,49350,mathilda-wilson-49350,Mathilda Wilson,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDkzNTE=,49351,melanie-shah-49351,Melanie Shah,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDkzNTM=,49353,wain-morgan-49353,Wain Morgan,,,,,,,,
RmlnaHRlck5vZGU6NTA0NjY=,50466,nick-kohring-50466,Nick Kohring,Killshot,1990-06-28,185.0,,,,,"
Valley Springs, California
"
RmlnaHRlck5vZGU6NTA3MTI=,50712,justin-sanchez-50712,Justin Sanchez,,,170.0,,,,,"
Boca Raton, Florida
"
RmlnaHRlck5vZGU6NTA4MzA=,50830,philip-ryan-carroll-50830,Philip Ryan Carroll,,1980-09-18,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTA4MzM=,50833,cedric-severac-50833,Cédric Severac,Boom Boom,,178.0,,,,,France
RmlnaHRlck5vZGU6NTA4MzQ=,50834,jamie-hendry-50834,Jamie Hendry,The Madman,,,,,,,England
RmlnaHRlck5vZGU6NTA5ODQ=,50984,cody-mitchell-50984,Cody Mitchell,,1987-09-12,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTA5ODY=,50986,trevor-morris-50986,Trevor Morris,Monster,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTA5ODc=,50987,bovar-khanakov-50987,Bovar Khanakov,The Gladiator,1991-10-15,176.0,68.5,,,,"
Mariupol, Ukraine
"
RmlnaHRlck5vZGU6NTAwNTU=,50055,trevor-loken-50055,Trevor Loken,,1997-09-05,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTAwNTY=,50056,jakobi-lowery-50056,Jakobi Lowery,,,,,,,,
RmlnaHRlck5vZGU6NTAxNzg=,50178,willie-sears-50178,Willie Sears,,1984-05-24,,,,,,United States
RmlnaHRlck5vZGU6NTAxNzk=,50179,doug-coltrane-50179,Doug Coltrane,ColdRed,1986-04-21,185.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTAxODA=,50180,brian-jackson-50180,Brian Jackson,Action,1981-08-08,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTAy,502,phil-baroni-502,Phil Baroni,New York Bad Ass,1976-04-16,175.0,72.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NTAyMzM=,50233,austin-trout-50233,Austin Trout,No Doubt,1985-09-18,177.0,72.0,,,,"
Las Cruces, New Mexico
"
RmlnaHRlck5vZGU6NTAyNDA=,50240,mason-shaw-50240,Mason Shaw,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NTAyNDE=,50241,george-thorpe-50241,George Thorpe,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAyNDI=,50242,luke-haigh-50242,Luke Haigh,Cool Hand Luke,1992-03-20,,,,,,"
Worksop, Nottinghamshire, UK
"
RmlnaHRlck5vZGU6NTAyNzU=,50275,bryce-henry-50275,Bryce Henry,Baby Yaga,2001-01-13,191.0,,,,,"
Florida, United States
"
RmlnaHRlck5vZGU6NTAzMTA=,50310,ilyas-sadykov-50310,Ilyas Sadykov,Bad Boy,,185.0,,,,,"
Kazakhstan
"
RmlnaHRlck5vZGU6NTAzMzc=,50337,daishaun-middleton-50337,Daishaun Middleton,Raging Demon,,175.0,,,,,United States
RmlnaHRlck5vZGU6NTAzNDQ=,50344,toby-bindon-50344,Toby Bindon,Wardog,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAzNDU=,50345,corey-harrison-50345,Corey Harrison,,,,,,,,England
RmlnaHRlck5vZGU6NTAzNDY=,50346,ryan-carmichael-50346,Ryan Carmichael,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAzNDc=,50347,jack-draper-50347,Jack Draper,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAzNDg=,50348,gary-fox-50348,Gary Fox,,,170.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAzNDk=,50349,nathan-hind-50349,Nathan Hind,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAzNTA=,50350,ben-bonner-50350,Ben Bonner,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTAzNTE=,50351,kyle-cassidy-50351,Kyle Cassidy,The Canvas,,183.0,,,,,Scotland
RmlnaHRlck5vZGU6NTAzNTY=,50356,wayna-reid-50356,Wayna Reid,,1995-12-30,180.0,,,,,"
Florida, United States
"
RmlnaHRlck5vZGU6NTE1NTI=,51552,steve-herelius-51552,Steve Herelius,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTE1ODY=,51586,cody-jenkins-51586,Cody Jenkins,Jenks,1993-01-25,178.0,72.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTE1ODc=,51587,anthony-foye-51587,Anthony Foye,The Hitman,1991-10-10,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTE2MjM=,51623,mitch-seybold-51623,Mitch Seybold,,1986-12-08,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTE2MjQ=,51624,jack-willoughby-51624,Jack Willoughby,The Ripper,1993-03-16,191.0,72.8,,,,"
Lexington, Kentucky, United States
"
RmlnaHRlck5vZGU6NTE3MDA=,51700,matthew-maestas-51700,Matthew Maestas,,,180.0,72.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NTE3MDE=,51701,axel-birbes-51701,Axel Birbes,,,,,,,,
RmlnaHRlck5vZGU6NTE3MDI=,51702,luke-nevin-51702,Luke Nevin,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTE3MDM=,51703,damian-gorski-51703,Damian Górski,Góral,,181.0,,,,,Poland
RmlnaHRlck5vZGU6NTE3MDU=,51705,bart-krol-51705,Bart Król,,,,,,,,Poland
RmlnaHRlck5vZGU6NTE3MDc=,51707,jonny-graham-51707,Jonny Graham,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTE3MDg=,51708,morgan-starkey-51708,Morgan Starkey,Pitbull,,,,,,,"
England
"
RmlnaHRlck5vZGU6NTE3MTE=,51711,marius-radoi-51711,Marius Radoi,,,,,,,,
RmlnaHRlck5vZGU6NTE3MTI=,51712,arron-blakey-51712,Arron Blakey,,,,,,,,England
RmlnaHRlck5vZGU6NTE3MTM=,51713,naff-higson-51713,Naff Higson,,,,,,,,
RmlnaHRlck5vZGU6NTE3MTc=,51717,cole-ferrell-51717,Cole Ferrell,,1992-11-30,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTE3MTg=,51718,john-barnard-51718,John Barnard,,,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTE3MTk=,51719,sydney-smith-51719,Sydney Smith,Sundance,1991-12-25,173.0,69.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTE3MjA=,51720,kurtis-ellis-51720,Kurtis Ellis,The Universal Artist,1993-05-01,180.0,74.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTE4MzM=,51833,ryan-ibsen-51833,Ryan Ibsen,Skinny,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTE4NDg=,51848,mike-alvarado-51848,Mike Alvarado,Mile High,1980-07-28,175.0,69.5,,,,"
Denver, Colorado
"
RmlnaHRlck5vZGU6NTEwMjQ=,51024,corey-willis-51024,Corey Willis,WhatChuTalkingBout,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTEwMjY=,51026,patrick-brady-51026,Patrick Brady,The Brick,1984-02-12,182.9,,,,,United States
RmlnaHRlck5vZGU6NTExMTQ=,51114,trai-santos-51114,Trai Santos,,1992-05-21,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTExNg==,5116,carina-damm-5116,Carina Damm,Beauty But The Beast,1979-02-17,163.0,64.0,,,,Brazil
RmlnaHRlck5vZGU6NTEyNA==,5124,charlene-gellner-5124,Charlene Gellner,Princess,,157.5,,,,,United States
RmlnaHRlck5vZGU6NTEzNTM=,51353,mikey-furnier-51353,Mikey Furnier,The American Gangster,1994-07-30,178.0,,,,,"
Portsmouth, Ohio
"
RmlnaHRlck5vZGU6NTEzNTU=,51355,mark-johnson-51355,Mark Johnson,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTI1NzQ=,52574,antwion-mccollough-52574,Antwion McCollough,,,175.0,,,,,"
Kalamazoo, Michigan
"
RmlnaHRlck5vZGU6NTI1NzU=,52575,robert-madrid-52575,Robert Madrid,,1984-01-17,165.0,,,,,United States
RmlnaHRlck5vZGU6NTI3MTI=,52712,randy-yellowhair-52712,Randy Yellowhair,The Desert Demon,1985-12-16,175.0,,,,,"
Chinle, Arizona
"
RmlnaHRlck5vZGU6NTI5MjE=,52921,dorian-long-52921,Dorian Long,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTI5MjI=,52922,brady-meister-52922,Brady Meister,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTI5MjQ=,52924,david-loureiro-52924,David Loureiro,Immortal Goat,1990-11-21,175.0,,,,,"
Fort Lauderdale, Florida, United States
"
RmlnaHRlck5vZGU6NTI5Mjc=,52927,luke-kelly-52927,Luke Kelly,,1996-12-23,,,,,,"
Leeds, Yorkshire, United Kingdom
"
RmlnaHRlck5vZGU6NTI5Mjg=,52928,matty-hill-52928,Matty Hill,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTI5Mjk=,52929,dawid-oskar-52929,Dawid Oskar,,,,,,,,Poland
RmlnaHRlck5vZGU6NTI5MzA=,52930,robert-barry-52930,Robert Barry,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NTI5MzE=,52931,goscha-krautwald-52931,Goscha Krautwald,Goscha,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTI5MzI=,52932,karl-thompson-52932,Karl Thompson,The Beast from the East,,183.0,73.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NTI5MzM=,52933,dustin-rabiega-52933,Dustin Rabiega,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTI5MzQ=,52934,hayden-sherriff-52934,Hayden Sherriff,,,183.0,72.8,,,,"
England
"
RmlnaHRlck5vZGU6NTI5MzU=,52935,patryk-sagan-52935,Patryk Sagan,,,,,,,,"
Poland
"
RmlnaHRlck5vZGU6NTI5MzY=,52936,krystian-nadolski-52936,Krystian Nadolski,The Lunatic,,,,,,,"
Poland
"
RmlnaHRlck5vZGU6NTI5Mzc=,52937,drew-nolan-52937,Drew Nolan,,1990-07-24,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTI5Mzk=,52939,dre-coles-52939,Dre Coles,,,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTI5Njc=,52967,crystal-van-wyk-52967,Crystal Van Wyk,The Lovely,1987-05-27,157.0,63.0,,,,United States
RmlnaHRlck5vZGU6NTIwNTk=,52059,gabrielle-roman-52059,Gabrielle Roman,,,160.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTIwNg==,5206,guto-inocente-5206,Guto Inocente,Guto Inocente,1986-05-29,191.0,76.0,,,,"Brasilia, Brazil"
RmlnaHRlck5vZGU6NTM0NDA=,53440,ryan-peterson-53440,Ryan Peterson,Ryu,,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTM1ODI=,53582,desmond-johnson-53582,Desmond Johnson,,1979-08-06,183.0,,,,,"
Winnipeg, Manitoba, Canada
"
RmlnaHRlck5vZGU6NTM2OTg=,53698,ramadan-noaman-53698,Ramadan Noaman,The Assassin,1991-04-24,175.0,,,,,"
Alexandria, Egypt
"
RmlnaHRlck5vZGU6NTM3MQ==,5371,rocky-long-5371,Rocky Long,,1978-02-18,172.7,,,,,United States
RmlnaHRlck5vZGU6NTM4NzY=,53876,matt-adams-53876,Matt Adams,Bad,1997-09-07,178.0,73.0,,,,United States
RmlnaHRlck5vZGU6NTMwNw==,5307,lumumba-sayers-5307,Lumumba Sayers,Heavy Hands,1978-06-30,182.0,73.0,,,,United States
RmlnaHRlck5vZGU6NTMzNg==,5336,nick-rossborough-5336,Nick Rossborough,Leatherface,1981-11-18,196.0,79.0,,,,United States
RmlnaHRlck5vZGU6NTQ1MTE=,54511,bryce-hall-54511,Bryce Hall,,1999-08-14,175.0,,,,,"
Ellicott City, Maryland, USA
"
RmlnaHRlck5vZGU6NTQ2ODc=,54687,aaron-foster-54687,Aaron Foster,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTQ3OTA=,54790,marc-entenberg-54790,Marc Entenberg,,,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTQ3OTE=,54791,austin-lewis-54791,Austin Lewis,,,170.0,,,,,"
Albuquerque, New Mexico, United States
"
RmlnaHRlck5vZGU6NTQ4NDk=,54849,michael-larrimore-54849,Michael Larrimore,,1998-04-30,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTQwNDI=,54042,denis-gondzala-54042,Denis Gondžala,Denkobosss,,188.0,,,,,"Nové Zámky, Slovakia"
RmlnaHRlck5vZGU6NTQxNDA=,54140,seth-shaffer-54140,Seth Shaffer,,1993-03-31,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTQxNDE=,54141,zdenek-pernica-54141,Zdeněk Pernica,Gauny,1986-08-23,175.0,,,,,"
Czech Republic
"
RmlnaHRlck5vZGU6NTQxNDQ=,54144,leonardo-perdomo-54144,Leonardo Perdomo,,,180.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTQxNDU=,54145,joseph-white-54145,Joseph White,The Punisher,1991-10-28,188.0,,,,,"
Fort Lauderdale, Florida, United States
"
RmlnaHRlck5vZGU6NTQxODk=,54189,adrian-galvez-54189,Adrian Galvez,,,,,,,,"
Spain
"
RmlnaHRlck5vZGU6NTQxOTA=,54190,robbie-brown-54190,Robbie Brown,,1995-03-23,,,,,,"
Hartlepool, England
"
RmlnaHRlck5vZGU6NTQxOTE=,54191,ben-hatchett-54191,Ben Hatchett,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTQxOTg=,54198,chris-garcia-54198,Chris Garcia,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTQyMDc=,54207,jake-craig-54207,Jake Craig,Bronson,,187.0,,,,,"
Canada
"
RmlnaHRlck5vZGU6NTQyODI=,54282,nick-felber-54282,Nick Felber,The Fury,1995-10-11,175.0,,,,,"
Canada
"
RmlnaHRlck5vZGU6NTU0MDc=,55407,todor-zhelyazkov-55407,Todor Zhelyazkov,,,,,,,,"
Bulgaria
"
RmlnaHRlck5vZGU6NTU0MDg=,55408,bojan-kosendar-55408,Bojan Kosendar,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU0MDk=,55409,amer-abdulnabi-55409,Amer Abdulnabi,The Machete,,183.0,,,,,"
Lebanon
"
RmlnaHRlck5vZGU6NTU0MTA=,55410,jedrzej-durski-55410,Jędrzej Durski,,,185.0,70.1,,,,"
Poland
"
RmlnaHRlck5vZGU6NTU0MTE=,55411,delqn-iliev-55411,Delqn Iliev,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU0MTI=,55412,marco-giustarini-55412,Marco Giustarini,,,,,,,,"
Italy
"
RmlnaHRlck5vZGU6NTU0MTM=,55413,mladen-iliev-55413,Mladen Iliev,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU0MTQ=,55414,yunus-emre-batan-55414,Yunus Emre Batan,,,180.3,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU0MTU=,55415,kristian-kirilov-55415,Kristian Kirilov,,1991-07-17,,,,,,"
Sofia, Bulgaria
"
RmlnaHRlck5vZGU6NTU0MTY=,55416,angel-petkov-55416,Angel Petkov,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU0MTc=,55417,martin-stoichkov-55417,Martin Stoichkov,,,,,,,,"
Bulgaria
"
RmlnaHRlck5vZGU6NTU0MTg=,55418,zdravko-dimitrov-55418,Zdravko Dimitrov,,,175.0,,,,,"
Bulgaria
"
RmlnaHRlck5vZGU6NTU0MTk=,55419,tomas-vojtela-55419,Tomas Vojtela,Dragon,2003-08-21,,,,,,"
Nové Zámky
"
RmlnaHRlck5vZGU6NTU1ODY=,55586,daniel-dorrer-55586,Daniel Dörrer,The Peaceful Warrior,1984-12-28,188.0,,,,,"
Germany
"
RmlnaHRlck5vZGU6NTU1ODc=,55587,kievan-solemani-55587,Kievan Solemani,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU1ODg=,55588,pouriya-rokhneh-55588,Pouriya Rokhneh,,,,,,,,"
Tehran, Iran
"
RmlnaHRlck5vZGU6NTU1ODk=,55589,yohann-marin-55589,Yohann Marin,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU1OTA=,55590,allen-wycoco-55590,Allen Wycoco,,,,,,,,"
Philippines
"
RmlnaHRlck5vZGU6NTU1OTE=,55591,tumba-55591,Tumba,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTU3NjU=,55765,ali-elkhatib-55765,Ali Elkhatib,The Destroyer,,,,,,,"
Egypt
"
RmlnaHRlck5vZGU6NTU3NzU=,55775,travis-floyd-55775,Travis Floyd,Flo,1987-06-10,173.0,70.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTU3NzY=,55776,daniel-gary-55776,Daniel Gary,Black Mamba,1993-11-29,163.0,60.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTU4NzU=,55875,kaine-tomlinson-jr-55875,"Kaine Tomlinson, Jr.",,2000-10-10,178.0,71.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTU4NzY=,55876,brett-hudson-55876,Brett Hudson,,,,,,,,"
N/A
"
